id,track_name,track_artists,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3UiTitSMdjJNSngUEmrURQ,Bad Romance,Lady Gaga,disco,0.696,0.922,0.0,-3.752,1.0,0.0363,0.0030800000000000003,5.4600000000000006e-05,0.0874,0.7,119.00399999999999,294573.0,4.0
3PNfJn4YOrOhnnWt7fb7s4,Carnival Love,Toddla T,disco,0.728,0.799,1.0,-6.069,1.0,0.0547,0.0208,0.271,0.098,0.637,124.006,161127.0,4.0
7K5sRcbbS08Y0dk0IrARrM,The Future,David Guetta,disco,0.528,0.888,0.0,-4.955,1.0,0.426,0.0303,0.736,0.0547,0.6559999999999999,128.108,256878.0,4.0
1hR3TNe1neCWRQatSVOFfX,A Fifth Of Beethoven,Walter Murphy,disco,0.688,0.506,0.0,-13.311,0.0,0.0408,0.316,0.69,0.0611,0.784,108.75299999999999,182533.0,4.0
6RQtvdmW0fnWv1VOKpgYcq,Sing Hallelujah!,Dr. Alban,disco,0.718,0.795,5.0,-7.232,0.0,0.0386,0.00223,0.006529999999999999,0.34,0.843,124.69200000000001,241067.0,4.0
0DPdnWavHdhB5hJ6O0qS6d,Sex & Drugs & Rock & Roll,Ian Dury,disco,0.833,0.716,9.0,-11.265,1.0,0.04,0.5329999999999999,0.0,0.057999999999999996,0.9,104.8,186627.0,4.0
19sIa4pUGBdxdPDZhPcbDb,"Tomorrow, Wendy - 2010 Digital Remaster/5:05",Concrete Blonde,disco,0.29100000000000004,0.52,3.0,-8.186,1.0,0.0304,0.124,0.000181,0.155,0.19399999999999998,180.085,309933.0,4.0
0iONIncNn6NoU4OUbZ5h0L,"How Come, How Long",Babyface,disco,0.258,0.672,4.0,-7.331,0.0,0.0732,0.0301,0.0,0.705,0.358,75.783,570227.0,4.0
01XoxF27D3Hdz4AnvczcvY,Push It - Radio Version,Salt-N-Pepa,disco,0.9129999999999999,0.69,7.0,-8.637,1.0,0.0999,0.0202,0.00371,0.096,0.972,127.524,207133.0,4.0
02mYS2yrqvRj5Yx8kexNWN,Cry for Help - Single Edit,Rick Astley,disco,0.564,0.628,0.0,-6.933,1.0,0.0221,0.522,0.0,0.0891,0.462,89.977,245640.0,4.0
2xusT05sK8gdw370cYZ5pB,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Bee Gees,disco,0.812,0.8170000000000001,5.0,-5.7010000000000005,1.0,0.0566,0.21,0.0439,0.096,0.772,105.936,225400.0,4.0
3nqSQQJx7X6RWzjLkUbQZ6,The Sky Is A Poisonous Garden - 2010 Digital Remaster,Concrete Blonde,disco,0.484,0.986,0.0,-4.071000000000001,1.0,0.132,0.000118,0.00015800000000000002,0.161,0.41,130.795,158040.0,4.0
4chxiKYwSBoE0pvO4Ea0uv,Whatever You Want,Tony! Toni! Toné!,disco,0.695,0.665,6.0,-6.982,1.0,0.0287,0.0427,0.0,0.0861,0.741,77.985,291200.0,4.0
3MmVd5dsgzLMjm4LIrCOaI,Gangsta's Paradise (Re-Recorded Version),Coolio,disco,0.652,0.542,0.0,-6.115,1.0,0.054000000000000006,0.132,0.0,0.16,0.377,80.991,237520.0,4.0
4y173YPGEEH32niIS4Anb0,Usagi Funk,Night Tempo,disco,0.805,0.745,10.0,-7.125,0.0,0.162,0.22699999999999998,0.00984,0.41100000000000003,0.9229999999999999,99.986,212400.0,4.0
6rbLkHccvY2cOfd1BMIMVL,Sunset People,Donna Summer,disco,0.7509999999999999,0.597,9.0,-13.583,1.0,0.0627,0.0345,0.007679999999999999,0.0964,0.93,141.375,238493.0,4.0
73VffP4oQX941CxozOP15l,Man,Yeah Yeah Yeahs,disco,0.231,0.97,9.0,-2.6519999999999997,1.0,0.397,0.0278,0.0049,0.23,0.0952,187.93900000000002,109480.0,4.0
24XFFXwi7FcbFxgl1yeR58,Soldier of the World,Hiroshima,disco,0.268,0.895,11.0,-8.963,0.0,0.0761,0.00115,0.0169,0.10099999999999999,0.49,130.088,302733.0,4.0
2vQemjTG5UuRoIruDIePPN,I'll Stay,Funkadelic,disco,0.634,0.565,2.0,-8.732999999999999,1.0,0.0279,0.289,0.294,0.0938,0.616,142.379,258227.0,4.0
4t0Pj3iBnSCZv5pDEPNmzG,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",Bee Gees,disco,0.8109999999999999,0.545,7.0,-12.969000000000001,0.0,0.0579,0.155,0.0853,0.156,0.7340000000000001,105.911,222267.0,4.0
3Hkv6ag5Yr1Z7nbxMPPj4B,So Am I - Steve Void Dance Remix,Ava Max,disco,0.687,0.7070000000000001,6.0,-4.9239999999999995,1.0,0.0414,0.158,0.0,0.11900000000000001,0.805,126.081,187143.0,4.0
6gMSBcoU6k23ZLrmAOJZ6J,Soulful Strut,"Grover Washington, Jr.",disco,0.542,0.6559999999999999,0.0,-10.466,1.0,0.068,0.359,0.06,0.0756,0.85,185.868,255200.0,4.0
7zEpRJjLRJK58vmSLJO303,"Don't Play That Song (You Lied) - Live at the Tatou Club, 1990",Mariah Carey,disco,0.5479999999999999,0.889,0.0,-5.821000000000001,1.0,0.33399999999999996,0.55,4.05e-06,0.713,0.732,114.421,181688.0,4.0
2xdI27E9jUAoumivy63IP3,"The Promise - 7"" Mix; 2010 Remaster",Arcadia,disco,0.568,0.691,9.0,-8.957,0.0,0.0491,0.0254,5.32e-06,0.129,0.48200000000000004,116.86399999999999,286493.0,4.0
4Ub5Zdlj3xKs6UeNmJzH5p,Dancing,Vantage,disco,0.66,0.807,11.0,-7.92,0.0,0.39299999999999996,0.00655,6.16e-06,0.0658,0.546,119.965,282000.0,4.0
7A2SdvA35KGIbpLMFgmAH0,Friends in Love (with Johnny Mathis),Dionne Warwick,disco,0.475,0.301,5.0,-14.716,1.0,0.0318,0.647,0.0,0.31,0.207,135.624,240067.0,4.0
5x5jtuR4qWJzC6cDTgysez,Clandestina (feat. Emma Peters),FILV,disco,0.728,0.614,8.0,-9.218,0.0,0.253,0.204,3.570000000000001e-05,0.139,0.28,104.838,150107.0,4.0
2NozabWHL5ZdFpGwRLD7rj,"Who Will I Be - From ""Camp Rock""/Soundtrack Version",Demi Lovato,disco,0.493,0.946,0.0,-2.169,1.0,0.0751,0.0006490000000000001,4.26e-05,0.27899999999999997,0.7490000000000001,152.089,186533.0,4.0
1JphIJINWC3tORxOIKlmg4,Light House,Future Islands,disco,0.512,0.821,9.0,-7.442,0.0,0.0334,0.0696,0.33,0.0998,0.402,149.988,287147.0,4.0
1fvD4tBLGypUG0Tg2nHHus,Evacuate the Dancefloor - Radio Edit,Cascada,disco,0.76,0.6940000000000001,0.0,-5.856,1.0,0.0458,0.0195,0.0,0.29,0.9,127.009,206307.0,4.0
3oqQt2plRA0LuWK2szBIjp,Wishing (If I Had A Photograph Of You) - Extended Remix,A Flock Of Seagulls,disco,0.621,0.599,8.0,-6.316,1.0,0.0312,0.00011399999999999999,0.0606,0.0579,0.39,119.99600000000001,514000.0,4.0
4ixeEr8caZ5JfnCiCBzWEi,In Medias Res,Los Campesinos!,disco,0.348,0.9179999999999999,4.0,-6.042000000000001,1.0,0.0998,0.00456,0.509,0.373,0.11199999999999999,124.821,281947.0,4.0
4sQJLscmguvkE9x4pL7Khx,Sexual - Oliver Nelson Remix / Radio Edit,NEIKED,disco,0.7340000000000001,0.865,2.0,-4.806,1.0,0.0555,0.0237,0.000155,0.105,0.924,111.949,201130.0,4.0
4d4oXk7O2lEhZ83ivV93li,Lullaby - 2010 Remaster,The Cure,disco,0.718,0.557,9.0,-10.679,1.0,0.0328,0.185,0.7070000000000001,0.055,0.586,94.095,249880.0,4.0
08Wc3X7XNSyF8WYBPt2L8E,"Holiday (feat. Snoop Dogg, John Legend & Takeoff)",Calvin Harris,disco,0.836,0.769,6.0,-2.334,0.0,0.0773,0.47200000000000003,0.00157,0.0804,0.585,103.991,169693.0,4.0
0NiXXAI876aGImAd6rTj8w,Mama,Jonas Blue,disco,0.7390000000000001,0.792,11.0,-4.256,0.0,0.0418,0.091,0.0,0.0516,0.547,104.016,181615.0,4.0
5T4nZDm1EToyPqAJqA6Fgv,Fella's Doing It in Lagos,Hotline,disco,0.794,0.9159999999999999,5.0,-7.0489999999999995,1.0,0.0638,0.366,0.0725,0.821,0.601,112.257,337013.0,4.0
6RA5C509wwXc2xZlwIbNAq,Reunited,Toni Braxton,disco,0.6409999999999999,0.609,5.0,-6.407,0.0,0.0285,0.14300000000000002,0.0,0.0523,0.358,80.02,197560.0,4.0
3b8q2wARhKtOmgZJL1Devv,Easy,Commodores,disco,0.589,0.384,10.0,-15.075,0.0,0.0332,0.11199999999999999,2.8000000000000003e-05,0.0596,0.354,132.909,256427.0,4.0
6g3BmFge0N7qyPQKJcIgqk,Only Love Can Break My Heart,Modern Talking,disco,0.782,0.745,11.0,-10.571,0.0,0.0268,0.32899999999999996,1.0300000000000001e-05,0.0686,0.932,111.213,218333.0,4.0
1cOj24fUMnBSXhtp7waHVW,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Dionne Warwick,disco,0.6729999999999999,0.28600000000000003,8.0,-14.642999999999999,1.0,0.0313,0.294,0.0,0.086,0.19899999999999998,120.117,256467.0,4.0
59MlnmoFukD6QVlLwa4J6U,I Keep Callin',Babyface,disco,0.653,0.648,2.0,-3.5410000000000004,0.0,0.0715,0.182,0.00043099999999999996,0.0691,0.7490000000000001,75.006,269212.0,4.0
4hSov4eYmLbpwpyBFaplhV,Angel of the Night (2010),John Maus,disco,0.172,0.29,9.0,-13.965,0.0,0.0371,0.7909999999999999,0.902,0.0758,0.139,114.574,124000.0,4.0
26dxrRJqzLXS6PTtOq7zgm,Como a chuva cai,Pk,disco,0.74,0.47700000000000004,1.0,-8.374,1.0,0.258,0.391,0.0,0.191,0.151,135.996,152086.0,4.0
5K6bZbmq2iSdqRzdDQMSh1,Heart Attack,Toni Braxton,disco,0.755,0.745,4.0,-5.165,0.0,0.0329,0.0102,0.9259999999999999,0.152,0.6459999999999999,116.00200000000001,231987.0,4.0
6qPCcyAHEEvPp1QDCcMpPn,When The Funk Drops,Deorro,disco,0.821,0.983,10.0,-2.573,1.0,0.0794,0.0336,0.0709,0.0378,0.588,127.98700000000001,238125.0,4.0
02gc9EndpTBblSrnek79Pm,Heaven On My Mind - Topic Remix,Becky Hill,disco,0.622,0.919,0.0,-3.906,0.0,0.0594,0.00734,0.000315,0.0744,0.36200000000000004,124.98100000000001,227000.0,4.0
4jgZgo9dfA6thZldYh31TA,Mirrorball - DJ Jazzy Jeff Sole Full Remix,Everything But The Girl,disco,0.72,0.627,7.0,-8.934,0.0,0.0574,0.581,0.105,0.23600000000000002,0.44,87.505,266533.0,4.0
0A7EcxUGtQQM8KHhsUWonG,Back to Life - Jidax Remix,3OH!3,disco,0.565,0.7440000000000001,10.0,-6.707999999999999,1.0,0.0483,0.0061,0.000965,0.154,0.552,128.975,243979.0,4.0
05TFGk1mkonwa6dw6ikKG7,Khanada - 2010 Remaster,Duran Duran,disco,0.39399999999999996,0.7240000000000001,9.0,-8.738999999999999,0.0,0.0475,0.0152,0.00106,0.317,0.426,72.446,208173.0,4.0
60StghTk9dzZHrtd470zcp,The Reflex - 2010 Remaster,Duran Duran,disco,0.602,0.941,9.0,-4.873,0.0,0.162,0.0521,0.0,0.17300000000000001,0.723,126.14299999999999,329773.0,4.0
6X2ORvWPODdShC2YUjX3ZV,Getten To Know You,Parliament,disco,0.6509999999999999,0.619,1.0,-16.906,0.0,0.083,0.42,7.61e-06,0.6709999999999999,0.904,108.834,318533.0,4.0
3d47DFYwKsWsXkwfaktsmk,Show Me the Way (feat. Raphael Saadiq),"Earth, Wind & Fire",disco,0.602,0.49700000000000005,11.0,-5.865,1.0,0.0534,0.428,0.000978,0.342,0.46,139.99,467733.0,4.0
28sjod0l8HylkyQDY0kyyc,Summer Fever,Donna Summer,disco,0.775,0.564,5.0,-13.603,0.0,0.0518,0.00246,0.183,0.182,0.9390000000000001,121.147,484533.0,4.0
48RTF6dOSAUj9cq3Zs0Aog,Romance Desapegado,Xand Avião,disco,0.6809999999999999,0.853,7.0,-3.515,1.0,0.0411,0.36,0.0,0.0787,0.772,148.02100000000002,150925.0,4.0
2eAnb79amDrtI1rcJpmhBy,Rudolph the Red-Nosed Reindeer,Babyface,disco,0.573,0.693,5.0,-6.138999999999999,0.0,0.0492,0.0911,0.0,0.13,0.537,91.156,242600.0,4.0
0zu754002s0GvX6DkgF7O9,Don’t Mind,James Brown,disco,0.535,0.8590000000000001,4.0,-8.541,0.0,0.142,0.0393,0.889,0.0592,0.794,122.59700000000001,211653.0,4.0
1o6aMZTxEqVYoW1QMun5Vj,Keep Me in the Dark - 2010 Remaster,Arcadia,disco,0.691,0.6659999999999999,0.0,-10.370999999999999,1.0,0.0377,0.0209,5.04e-06,0.0873,0.765,126.166,270693.0,4.0
1AFJdPatKBaoHzT0UFRBsM,16 Bars,The Funky Knuckles,disco,0.439,0.8809999999999999,1.0,-5.337000000000001,1.0,0.325,0.102,0.0857,0.337,0.444,98.904,478637.0,4.0
0VERkYcvGRi1PJwrroc1OB,Help I'm Alive,Metric,disco,0.478,0.381,3.0,-11.408,1.0,0.032,0.485,0.0437,0.44299999999999995,0.225,115.836,290194.0,4.0
18xJ30NuxKq4RDT5iVmfZo,"Make It Funky, Parts 1, 2, 3 & 4",James Brown,disco,0.861,0.594,0.0,-9.014,1.0,0.138,0.586,0.0148,0.302,0.73,97.649,765773.0,4.0
3F80WmM7uMh01JjRhVlW6C,Never Too Much,Luther Vandross,disco,0.737,0.6679999999999999,2.0,-9.26,1.0,0.114,0.14,0.0,0.0338,0.7859999999999999,109.854,229333.0,4.0
2Gc5R5bA2uwmnMY9djWf3H,Saturday,Babyface,disco,0.7559999999999999,0.6729999999999999,9.0,-8.837,1.0,0.0358,0.00247,0.0442,0.047,0.629,95.17299999999999,224493.0,4.0
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,disco,0.893,0.745,11.0,-3.105,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999,223413.0,4.0
5debm8BmcygQHeN3Q7NtSA,Playmates,Midnight Star,disco,0.861,0.613,5.0,-9.626,0.0,0.0369,0.0518,0.00016299999999999998,0.152,0.863,107.446,250733.0,4.0
3iAufGxOfonBxbW2tsD64i,Funky Drummer - Pt. 1 & 2,James Brown,disco,0.667,0.519,0.0,-14.37,1.0,0.0675,0.32899999999999996,0.42100000000000004,0.0478,0.604,99.52600000000001,553533.0,4.0
3h5IJ0EzVpkiaoL174GC3M,Let It Whip,Dazz Band,disco,0.826,0.9,9.0,-4.383,0.0,0.0411,0.11199999999999999,0.0013599999999999999,0.0875,0.9540000000000001,132.099,287000.0,4.0
4cuMlHXZ2FoZ3kXDn9Nopu,Move That Body 2010,Look Twice,disco,0.688,0.8240000000000001,6.0,-6.665,0.0,0.0355,0.00688,2.01e-06,0.138,0.653,130.02200000000002,206773.0,4.0
66unAcXiAiqAEs8RG9JeeY,Upside Down,Diana Ross,disco,0.9079999999999999,0.8440000000000001,0.0,-9.096,1.0,0.073,0.128,0.0716,0.0367,0.932,108.213,245013.0,4.0
5gfc41ywkZNNdPk8S4eoQZ,For The Cool In You,Babyface,disco,0.6709999999999999,0.767,6.0,-7.638999999999999,0.0,0.0447,0.14300000000000002,0.565,0.0553,0.573,92.065,293373.0,4.0
0LFDKqXO5cxL5HNKjcC2Pw,Why Stress,NSG,disco,0.8759999999999999,0.5660000000000001,9.0,-8.95,0.0,0.198,0.225,4.38e-06,0.102,0.716,100.05,217533.0,4.0
2PFAYhBcNRj1UaluR7ZgUy,The Power of Love - Radio Edit,Céline Dion,disco,0.536,0.523,8.0,-8.885,1.0,0.0306,0.369,0.000525,0.22699999999999998,0.23600000000000002,140.059,286893.0,4.0
57FX4Teoj3vUinlPxr4D85,No Matter Where I Go,Nate Dogg,disco,0.763,0.5589999999999999,0.0,-5.761,1.0,0.105,0.22699999999999998,0.0,0.145,0.672,95.446,280973.0,4.0
0wtbfeSIJC1Qnno11Nm1U6,Back To The Roots Of Love - Saib Remix,NTEIBINT,disco,0.82,0.631,7.0,-9.544,1.0,0.0702,0.457,0.0575,0.166,0.0474,114.927,219406.0,4.0
33BRNcBN01BsjKkAxlFYI4,It Gets Funkier Ⅱ,Vulfpeck,disco,0.7829999999999999,0.5489999999999999,10.0,-10.453,0.0,0.276,0.40299999999999997,0.8740000000000001,0.327,0.905,152.578,311736.0,4.0
3TYmnhxPp54iGhdtfJkTzo,Hip Hop,DJ Khaled,disco,0.6459999999999999,0.8590000000000001,11.0,-4.934,1.0,0.33299999999999996,0.159,0.0,0.10800000000000001,0.628,77.057,263213.0,4.0
2W2NZsTbCxpOYoa9sHEr4k,Happy Hour,The Housemartins,disco,0.5529999999999999,0.8240000000000001,10.0,-10.306,1.0,0.039,0.115,7.52e-06,0.129,0.941,96.45,143507.0,4.0
5nXpfnX21d3Sed5bT68wln,Funky Snakefoot,Alphonse Mouzon,disco,0.6970000000000001,0.8859999999999999,1.0,-9.838,1.0,0.0492,0.13,0.639,0.0542,0.903,104.921,225907.0,4.0
5QUu3SmXmxotMOm5YbwKec,Mama's Hand,Fever Ray,disco,0.8059999999999999,0.758,7.0,-10.177999999999999,1.0,0.141,0.522,0.624,0.174,0.32,111.01799999999999,298251.0,4.0
2jXZjVBAjkDuVD2w4EesyC,String,Technotronic,disco,0.627,0.919,2.0,-10.88,1.0,0.0498,0.0196,0.91,0.29600000000000004,0.521,119.85799999999999,174107.0,4.0
3MGOHh2f35i0EVrdGKt0QD,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,disco,0.631,0.6759999999999999,7.0,-6.486000000000001,1.0,0.0406,0.152,0.000134,0.8190000000000001,0.642,105.961,197373.0,4.0
4DxW60exotcDK3XIniLloj,Let's go to work,Electro Deluxe,disco,0.596,0.8690000000000001,5.0,-4.128,0.0,0.0794,0.006640000000000001,0.00022799999999999999,0.639,0.579,93.039,341227.0,4.0
775bVahdq4tPhYQoY4oNkf,Sua Cara,Major Lazer,disco,0.789,0.767,9.0,-4.612,0.0,0.0715,0.00812,0.000348,0.10099999999999999,0.637,99.95700000000001,167311.0,4.0
1V0wTSjfNFwg9FO5eZ8F4a,Hihache - Remastered,Lafayette Afro Rock Band,disco,0.5479999999999999,0.5539999999999999,0.0,-9.47,1.0,0.0674,0.0827,0.7390000000000001,0.0995,0.851,109.631,417041.0,4.0
6w3yIb2Ly5jYlalZtFJh71,Never Had A Dream Come True - Live At Talk Of The Town/1970,Stevie Wonder,disco,0.493,0.505,0.0,-9.922,0.0,0.0363,0.602,0.0,0.584,0.768,106.36,220720.0,4.0
2pGC8RQhmhFbZ6Fl5olWHZ,Rockabye (feat. Anne-Marie) - Recorded at Spotify Studios NYC,Clean Bandit,disco,0.833,0.642,0.0,-6.959,1.0,0.0753,0.361,2.7000000000000002e-05,0.11699999999999999,0.5670000000000001,102.012,225006.0,4.0
045xZFeBBdcQkPUuUz9CCl,Funky Dollar Bill,Funkadelic,disco,0.43,0.98,2.0,-3.3560000000000003,1.0,0.111,0.537,0.00248,0.36200000000000004,0.7709999999999999,85.63,196947.0,4.0
7dTflpgfupo7ONPe3YRsxl,Cold Light,Yeah Yeah Yeahs,disco,0.28300000000000003,0.9420000000000001,11.0,-3.8560000000000003,0.0,0.162,0.00122,0.0041,0.209,0.429,120.38600000000001,135907.0,4.0
3CFmKoYmuNQZpjQdklAFlz,Having A Party - Live,Nathaniel Rateliff & The Night Sweats,disco,0.32299999999999995,0.89,8.0,-4.09,1.0,0.237,0.509,0.00962,0.973,0.446,121.863,407187.0,4.0
2UOQ9IxRN9s5DI0HXGlA6j,Nobody (Igbo Boys Rap Remix),DJ Neptune,disco,0.72,0.8370000000000001,6.0,-3.283,0.0,0.0711,0.457,0.0,0.14800000000000002,0.835,107.965,155556.0,4.0
1LO2hgHOQbw95q5TpnYNc5,Now Is Forever - Electronic Ballad Mix,Eiffel 65,disco,0.573,0.643,8.0,-11.679,0.0,0.0383,0.0634,0.0014,0.111,0.247,106.001,344110.0,4.0
4kD1Q9kVz9f7MuD5COpUVA,Take It Slow,Technotronic,disco,0.746,0.905,10.0,-8.121,0.0,0.0431,0.0345,0.00032900000000000003,0.0376,0.879,107.038,305427.0,4.0
6ITBVw75dAYjcaEXiRM4UE,The Little Drummer Boy,Babyface,disco,0.855,0.522,1.0,-8.066,1.0,0.0406,0.11900000000000001,0.00185,0.0581,0.72,137.954,244173.0,4.0
0s45sL9DLOcro6VbmagQKl,Rock the Boat,Hues Corporation,disco,0.606,0.71,3.0,-8.441,1.0,0.0739,0.32799999999999996,0.0,0.115,0.795,106.91799999999999,186707.0,4.0
56DhfFHSPkwPNkwSKRV22D,Freedom! '90 - Remastered,George Michael,disco,0.675,0.871,5.0,-8.596,1.0,0.0436,0.174,2.62e-05,0.0983,0.904,91.811,390031.0,4.0
6TRt2bniIq0EIlrDlje7b8,First Man,Camila Cabello,disco,0.5720000000000001,0.292,7.0,-7.621,1.0,0.0364,0.9059999999999999,1.04e-06,0.106,0.223,100.152,228759.0,4.0
4frQSRo9qlKbYPVza5X7xq,Short Dick Man - Jazzy Mix,20 Fingers,disco,0.838,0.8029999999999999,9.0,-8.805,1.0,0.0608,0.000143,0.249,0.0781,0.479,126.98200000000001,291440.0,4.0
41rrri7GpGTmJwYqYDZEMf,Untitled - 2010 Remaster,The Cure,disco,0.665,0.6890000000000001,7.0,-9.057,1.0,0.0316,0.5710000000000001,0.0909,0.0868,0.182,95.04799999999999,393093.0,4.0
1PNwRnxuRfxjqnzmrmBjeo,Hail Mary,2Pac,disco,0.726,0.6509999999999999,10.0,-6.352,0.0,0.3,0.16399999999999998,7.26e-06,0.303,0.382,164.113,312080.0,4.0
0Mm3Yu2RohMeTvXEHJkpVx,If I Could,24-7 Spyz,disco,0.321,0.81,10.0,-8.163,1.0,0.20600000000000002,7.6e-05,0.000342,0.0233,0.57,152.385,291933.0,4.0
3N2AH8Q5xg3Sw4YR6cjVOL,U.R.A Fever,The Kills,disco,0.736,0.47,7.0,-6.337999999999999,1.0,0.281,0.166,0.00016299999999999998,0.0795,0.46,79.84100000000001,138253.0,4.0
2yjFJnhn1PELoinffD89tj,The Death of EDM (feat. Beardyman),David Guetta,disco,0.711,0.9059999999999999,11.0,-3.205,1.0,0.11599999999999999,0.0865,0.0241,0.0967,0.0392,108.992,294580.0,4.0
4shgvM4ClrZeDiflNJwlGd,Sugar (feat. Wynter),Flo Rida,disco,0.738,0.868,1.0,-4.15,1.0,0.0348,0.0371,0.0,0.294,0.19899999999999998,130.003,252933.0,4.0
02CE3ebfPYLqBWN9KMx91M,Changed the Way You Kiss Me - Radio Edit,Example,disco,0.575,0.802,4.0,-5.0489999999999995,0.0,0.0397,0.00628,0.00116,0.11699999999999999,0.25,126.99799999999999,192720.0,4.0
4LrOmj6MoxMdCLf2zJnkq0,Murder On the Dance Floor,Sophie Ellis-Bextor,disco,0.731,0.8420000000000001,1.0,-5.2989999999999995,0.0,0.0299,0.0026899999999999997,1.4499999999999998e-05,0.313,0.8640000000000001,117.301,232707.0,4.0
6iCX17mrswsT0QgOclgqy3,Dance Monkey,Kidz Bop Kids,disco,0.794,0.679,6.0,-5.395,0.0,0.10400000000000001,0.166,1.87e-06,0.134,0.547,98.16,200933.0,4.0
2ybVBQzda3dSDnrGflU9Pb,When Can I See You - Urban Soul Basement Mix,Babyface,disco,0.75,0.589,1.0,-12.603,1.0,0.0698,0.00225,0.113,0.105,0.541,111.605,375107.0,4.0
1v84cQiunjjHOp7rrrHCLR,Blazin (feat. Jane Macgizmo),Koffee,disco,0.7759999999999999,0.6509999999999999,6.0,-7.437,0.0,0.0829,0.16899999999999998,0.0,0.19,0.187,129.025,200446.0,4.0
71NgX2550VskFZR1MyW4kl,Expensive,NSG,disco,0.8320000000000001,0.664,0.0,-5.97,0.0,0.0668,0.128,8.04e-06,0.156,0.775,127.03299999999999,207027.0,4.0
345HZXxfL8S8HkVzytD1Pw,Birthday,Selena Gomez,disco,0.642,0.8390000000000001,1.0,-2.7,0.0,0.0455,0.00494,0.0,0.534,0.419,106.969,200640.0,4.0
3FgQPiV2ygunJiJJDOq6xG,The End of the World - 2018 Remaster,Pet Shop Boys,disco,0.626,0.8640000000000001,8.0,-9.777999999999999,1.0,0.0389,0.121,0.818,0.0922,0.7509999999999999,118.191,283693.0,4.0
5rKE8ns7PWITGuWhC0PI57,"Roots, Pt. 1",Afro B,disco,0.6990000000000001,0.581,2.0,-8.254,1.0,0.0914,0.124,6.670000000000001e-05,0.21,0.624,110.469,119455.0,4.0
2lxgOO0dF6MX7b9t3ToEJj,Mr. Know It All - Country Version,Kelly Clarkson,disco,0.5489999999999999,0.774,4.0,-4.138999999999999,1.0,0.0304,0.0931,0.0,0.359,0.5,95.99600000000001,218173.0,4.0
3pNfCtcbhWwa6TouKcMTGp,Make It Funky - Pt. 1,James Brown,disco,0.903,0.475,9.0,-12.055,0.0,0.12,0.631,0.0607,0.113,0.804,97.554,198173.0,4.0
35z8C8psTzCaWGBxbmR5Um,Can't Live Without You,Pretty Ricky,disco,0.6409999999999999,0.591,7.0,-7.99,0.0,0.127,0.196,0.0,0.0565,0.595,137.10399999999998,289907.0,4.0
6s9qYFFzG8GAsSOlY9is2G,Cabin Fever,Chromeo,disco,0.82,0.5710000000000001,11.0,-8.704,1.0,0.0835,0.401,0.008140000000000001,0.0946,0.9620000000000001,85.009,228667.0,4.0
3k5H3x5bTz5ZjbA13UtCLt,Tire a Camisa,Furacão 2000,disco,0.8740000000000001,0.883,7.0,-5.2410000000000005,1.0,0.0612,0.0152,0.0328,0.0847,0.547,126.98299999999999,167080.0,4.0
5lkwsRJqBgterpuidVFJHf,Hasta El Final,Belanova,disco,0.586,0.648,9.0,-3.662,0.0,0.0257,0.715,1.11e-05,0.159,0.503,99.00299999999999,229787.0,4.0
4Ef0ceivfmZbQW1vn7YOPC,Igwe,D'banj,disco,0.835,0.868,5.0,-2.555,1.0,0.035,0.0619,0.000376,0.0824,0.912,114.934,231174.0,4.0
3s5Ja1eydXvkzJp0KAyMup,Janxta Funk!,Pimps of Joytime,disco,0.7709999999999999,0.807,7.0,-6.257999999999999,1.0,0.057999999999999996,0.0107,0.0135,0.568,0.7070000000000001,98.00299999999999,256960.0,4.0
39DW02MW41A8bBIxH7nT1V,Come into My World - Radio Edit [Radio Edit],Kylie Minogue,disco,0.603,0.835,3.0,-7.303,0.0,0.0282,0.0294,0.149,0.0906,0.8220000000000001,124.994,246867.0,4.0
2za8BndZVxfu9eJpSjSCj7,Let The Beat Go On - Short,Dr. Alban,disco,0.706,0.9279999999999999,7.0,-6.181,0.0,0.0438,0.00392,0.21899999999999997,0.285,0.9690000000000001,136.02700000000002,243267.0,4.0
5jOvmh1DYmaiBPETL6HCRY,Waiting for Tonight,Jennifer Lopez,disco,0.6940000000000001,0.941,10.0,-6.108,0.0,0.0408,0.00224,0.0826,0.109,0.8540000000000001,125.014,246507.0,4.0
1dvSYgjmkHhxX9pLh8k0xG,Raveille,Timmy Trumpet,disco,0.8540000000000001,0.975,7.0,-2.907,1.0,0.0536,0.0529,0.836,0.0542,0.48200000000000004,125.01299999999999,172357.0,4.0
4UkwRZsMDj5fAItm7K3wL9,Keep My Baby Dancing - Anomalie Remix,Electro Deluxe,disco,0.6759999999999999,0.6990000000000001,8.0,-4.373,0.0,0.11599999999999999,0.0145,0.0185,0.109,0.634,115.081,208696.0,4.0
